C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_20_855.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_20_855.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_20_855.jpg, 0, 1, 0, 8.067801
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_20_955.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_20_955.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_20_955.jpg, 0, 1, 0, 9.192865
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_058.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_058.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_058.jpg, -0.2867463, 1, 0, 10.28712
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_161.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_161.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_161.jpg, -0.04142041, 1, 0, 11.38793
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_264.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_264.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_264.jpg, -0.1458555, 1, 0, 12.52061
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_367.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_367.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_367.jpg, -0.2487003, 1, 0, 13.80157
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_471.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_471.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_471.jpg, 0, 1, 0, 14.80335
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_571.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_571.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_571.jpg, -0.2143101, 1, 0, 15.77687
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_674.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_674.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_674.jpg, -0.455312, 1, 0, 16.8704
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_779.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_779.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_779.jpg, -0.1358861, 1, 0, 17.76122
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_21_881.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_21_881.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_21_881.jpg, -0.1208409, 1, 0, 18.93452
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_049.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_049.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_049.jpg, -0.02404204, 1, 0, 20.6182
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_154.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_154.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_154.jpg, 0, 1, 0, 21.69226
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_259.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_259.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_259.jpg, -0.1235169, 1, 0, 22.63672
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_363.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_363.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_363.jpg, 0, 0.7427906, 0, 23.49625
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_463.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_463.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_463.jpg, -0.0198312, 0.4293536, 0, 23.93995
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_569.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_569.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_569.jpg, -0.3743991, 0.07478569, 0, 23.921
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_675.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_675.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_675.jpg, -0.6718785, 0, 0, 23.47194
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_788.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_788.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_788.jpg, -0.3614018, 0, 0, 23.11726
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_894.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_894.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_894.jpg, -0.0429887, 0, 0, 22.89142
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_22_999.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_22_999.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_22_999.jpg, 0, 0, 0, 22.64155
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_109.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_109.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_109.jpg, -0.3306426, 0.0789411, 0, 22.34926
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_213.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_213.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_213.jpg, -0.4071387, 0.371616, 0, 22.32699
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_317.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_317.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_317.jpg, -0.7142835, 0.6787608, 0, 22.56519
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_418.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_418.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_418.jpg, -0.4581591, 0.4226364, 0, 22.97995
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_522.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_522.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_522.jpg, -0.1682073, 0.1326846, 0, 23.08573
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_624.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_624.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_624.jpg, 0, 0.1250919, 0, 22.8789
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_728.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_728.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_728.jpg, 0, 0.4818597, 0, 23.07636
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_828.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_828.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_828.jpg, 0, 0.7846538, 0, 23.58475
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_23_934.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_23_934.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_23_934.jpg, 0, 1, 0, 24.48643
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_037.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_037.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_037.jpg, 0, 1, 0, 25.44686
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_139.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_139.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_139.jpg, 0, 1, 0, 26.39948
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_244.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_244.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_244.jpg, 0, 1, 0, 27.34214
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_344.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_344.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_344.jpg, 0, 1, 0, 28.27559
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_447.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_447.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_447.jpg, 0, 1, 0, 29.38209
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_549.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_549.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_549.jpg, 0, 1, 0, 30.18816
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_650.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_650.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_650.jpg, 0, 1, 0, 30.19001
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_756.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_756.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_756.jpg, 0, 1, 0, 30.19008
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_857.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_857.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_857.jpg, 0, 1, 0, 30.19013
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_24_959.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_24_959.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_24_959.jpg, 0, 1, 0, 30.19115
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_061.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_061.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_061.jpg, -0.0755754, 1, 0, 30.189
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_163.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_163.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_163.jpg, -0.1650723, 1, 0, 30.18705
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_270.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_270.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_270.jpg, 0, 1, 0, 30.19027
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_375.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_375.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_375.jpg, 0, 1, 0, 30.19042
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_475.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_475.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_475.jpg, 0, 1, 0, 30.1904
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_575.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_575.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_575.jpg, -0.1809108, 1, 0, 30.1813
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_679.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_679.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_679.jpg, -0.1799346, 1, 0, 30.18861
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_788.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_788.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_788.jpg, 0, 1, 0, 30.1896
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_888.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_888.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_888.jpg, 0, 1, 0, 30.19017
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_25_993.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_25_993.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_25_993.jpg, 0, 1, 0, 30.19029
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_096.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_096.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_096.jpg, 0, 1, 0, 30.1903
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_196.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_196.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_196.jpg, -0.3049062, 1, 0, 30.16788
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_301.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_301.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_301.jpg, -0.03780688, 1, 0, 30.1905
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_406.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_406.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_406.jpg, 0, 1, 0, 30.19006
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_508.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_508.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_508.jpg, 0, 1, 0, 30.19029
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_609.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_609.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_609.jpg, 0, 1, 0, 30.19034
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_714.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_714.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_714.jpg, -0.2959977, 1, 0, 30.16888
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_815.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_815.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_815.jpg, -0.3118509, 1, 0, 30.18268
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_26_918.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_26_918.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_26_918.jpg, -0.006834352, 1, 0, 30.18767
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_018.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_018.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_018.jpg, 0, 1, 0, 30.18976
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_123.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_123.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_123.jpg, 0, 1, 0, 30.19024
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_229.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_229.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_229.jpg, 0, 1, 0, 30.19029
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_334.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_334.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_334.jpg, -0.0267876, 1, 0, 30.19017
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_502.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_502.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_502.jpg, 0, 1, 0, 30.19022
C:\Users\guarn\Desktop\Auton_car_data\IMG\center_2022_03_31_17_38_27_608.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\left_2022_03_31_17_38_27_608.jpg, C:\Users\guarn\Desktop\Auton_car_data\IMG\right_2022_03_31_17_38_27_608.jpg, 0, 1, 0, 30.19029
